date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:36:09	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2027%20Apr%202019%2021:36:07%20GMT	http://archiv.tdh-murgtal.de/archiv.html	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/archiv.0.delayed	(from )
23:36:09	341/341	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Apr%202019%2021:36:08%20GMT	http://www.tdh-murgtal.de/aktuelles/index.html	W:/HTTrack/tdh-murgtal.de/www.tdh-murgtal.de/aktuelles/index.1.delayed	(from )
23:36:09	67/67	U-----	200	untouched ('OK')	text/plain	etag:%2243-531e161193d80%22	http://archiv.tdh-murgtal.de/robots.txt		(from )
23:36:09	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2027%20Apr%202019%2021:36:08%20GMT	http://archiv.tdh-murgtal.de/aktuelles/index.html	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/aktuelles/index.html	(from )
23:36:10	20765/20765	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Apr%202019%2021:36:08%20GMT	http://archiv.tdh-murgtal.de/schnellueberblick/	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/schnellueberblick/index.html	(from )
23:36:10	334/334	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Apr%202019%2021:36:08%20GMT	http://www.tdh-murgtal.de/aktivitaeten/	W:/HTTrack/tdh-murgtal.de/www.tdh-murgtal.de/aktivitaeten/index.html	(from )
23:36:10	336/336	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Apr%202019%2021:36:09%20GMT	http://www.tdh-murgtal.de/unterstuetzung/	W:/HTTrack/tdh-murgtal.de/www.tdh-murgtal.de/unterstuetzung/index.html	(from )
23:36:10	344/344	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Apr%202019%2021:36:09%20GMT	http://www.tdh-murgtal.de/images/erloese92-12.gif	W:/HTTrack/tdh-murgtal.de/www.tdh-murgtal.de/images/erloese92-12.gif	(from http://archiv.tdh-murgtal.de/schnellueberblick/)
23:36:11	331/331	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Apr%202019%2021:36:09%20GMT	http://www.tdh-murgtal.de/robots.txt		(from )
23:36:11	326/326	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Apr%202019%2021:36:09%20GMT	http://www.tdh-murgtal.de/team/	W:/HTTrack/tdh-murgtal.de/www.tdh-murgtal.de/team/index.html	(from )
23:36:11	329/329	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Apr%202019%2021:36:09%20GMT	http://www.tdh-murgtal.de/kontakt/	W:/HTTrack/tdh-murgtal.de/www.tdh-murgtal.de/kontakt/index.html	(from )
23:36:11	328/328	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Apr%202019%2021:36:10%20GMT	http://www.tdh-murgtal.de/presse/	W:/HTTrack/tdh-murgtal.de/www.tdh-murgtal.de/presse/index.html	(from )
23:36:11	331/331	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Apr%202019%2021:36:10%20GMT	http://www.tdh-murgtal.de/impressum/	W:/HTTrack/tdh-murgtal.de/www.tdh-murgtal.de/impressum/index.html	(from )
23:36:12	339/339	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Apr%202019%2021:36:10%20GMT	http://www.tdh-murgtal.de/aktuelles/2018/10/	W:/HTTrack/tdh-murgtal.de/www.tdh-murgtal.de/aktuelles/2018/10/index.html	(from http://archiv.tdh-murgtal.de/aktuelles/index.html)
23:36:12	5899/5899	U--M-Z	200	updated ('OK')	text/css	etag:%22170b-3bc2a2108b8c0-gzip%22	http://archiv.tdh-murgtal.de/_inc/formate.css	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/_inc/formate.css	(from http://archiv.tdh-murgtal.de/schnellueberblick/)
23:36:12	22678/22678	U-----	200	untouched ('')	text/javascript	date:Wed,%2016%20Jan%202019%2020:01:45%20GMT	http://www.google-analytics.com/urchin.js	W:/HTTrack/tdh-murgtal.de/www.google-analytics.com/urchin.js	(from http://archiv.tdh-murgtal.de/schnellueberblick/)
23:36:12	7267/7267	U--M-Z	200	updated ('OK')	application/javascript	etag:%221c63-3d41afb456800-gzip%22	http://archiv.tdh-murgtal.de/_inc/javascripts.js	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/_inc/javascripts.js	(from http://archiv.tdh-murgtal.de/schnellueberblick/)
23:36:12	3174/3174	U-----	200	untouched ('')	image/jpeg	etag:%22c66-39a247c5b7280%22	http://archiv.tdh-murgtal.de/images/depping/motiv6.jpg	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/images/depping/motiv6.jpg	(from http://archiv.tdh-murgtal.de/schnellueberblick/)
23:36:13	2503/2503	U-----	200	untouched ('')	image/gif	etag:%229c7-3bbf4bae33a00%22	http://archiv.tdh-murgtal.de/images/tdh-schriftzug.gif	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/images/tdh-schriftzug.gif	(from http://archiv.tdh-murgtal.de/schnellueberblick/)
23:36:13	6337/6337	U-----	200	untouched ('')	image/gif	etag:%2218c1-47d86982cb8c0%22	http://archiv.tdh-murgtal.de/images/onlinespende_klein.gif	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/images/onlinespende_klein.gif	(from http://archiv.tdh-murgtal.de/schnellueberblick/)
23:36:13	43/43	U-----	200	untouched ('')	image/gif	etag:%222b-3693c95a98100%22	http://archiv.tdh-murgtal.de/images/pixel.gif	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/images/pixel.gif	(from http://archiv.tdh-murgtal.de/schnellueberblick/)
23:36:13	331/331	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Apr%202019%2021:36:12%20GMT	http://www.tdh-murgtal.de/aktuelles/	W:/HTTrack/tdh-murgtal.de/www.tdh-murgtal.de/aktuelles/index.html	(from http://archiv.tdh-murgtal.de/schnellueberblick/)
23:36:13	3460/3460	U-----	200	untouched ('')	image/gif	etag:%22d84-3f958c2192cc0%22	http://archiv.tdh-murgtal.de/images/hdl_schnellueberblick.gif	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/images/hdl_schnellueberblick.gif	(from http://archiv.tdh-murgtal.de/schnellueberblick/)
23:36:14	15904/15904	U-----	200	untouched ('')	image/gif	etag:%223e20-4964c2149acc0%22	http://archiv.tdh-murgtal.de/images/sponsoren_banner.gif	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/images/sponsoren_banner.gif	(from http://archiv.tdh-murgtal.de/schnellueberblick/)
23:36:14	15694/15694	U-----	200	untouched ('')	image/jpeg	etag:%223d4e-3f95981401c80%22	http://archiv.tdh-murgtal.de/schnellueberblick/img/kinder.jpg	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/schnellueberblick/img/kinder.jpg	(from http://archiv.tdh-murgtal.de/schnellueberblick/)
23:36:14	19927/19927	U-----	200	untouched ('')	image/jpeg	etag:%224dd7-3f9598b8fe1c0%22	http://archiv.tdh-murgtal.de/schnellueberblick/img/basar.jpg	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/schnellueberblick/img/basar.jpg	(from http://archiv.tdh-murgtal.de/schnellueberblick/)
23:36:14	24162/24162	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Apr%202019%2021:36:13%20GMT	http://archiv.tdh-murgtal.de/unterstuetzung/hilfe/index.html	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/unterstuetzung/hilfe/index.html	(from http://archiv.tdh-murgtal.de/schnellueberblick/)
23:36:14	366/366	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Apr%202019%2021:36:13%20GMT	http://www.tdh-murgtal.de/aktivitaeten/2002/benefiz/img/benefiz02-5.jpg	W:/HTTrack/tdh-murgtal.de/www.tdh-murgtal.de/aktivitaeten/2002/benefiz/img/benefiz02-5.jpg	(from http://archiv.tdh-murgtal.de/unterstuetzung/hilfe/index.html)
23:36:15	60751/60751	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Apr%202019%2021:36:13%20GMT	http://archiv.tdh-murgtal.de/aktivitaeten/	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/aktivitaeten/index.html	(from http://archiv.tdh-murgtal.de/schnellueberblick/)
23:36:15	344/344	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Apr%202019%2021:36:13%20GMT	http://www.tdh-murgtal.de/images/erloese92-12.gif	W:/HTTrack/tdh-murgtal.de/www.tdh-murgtal.de/images/erloese92-12.gif	(from http://archiv.tdh-murgtal.de/unterstuetzung/hilfe/index.html)
23:36:15	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2027%20Apr%202019%2021:36:13%20GMT	http://archiv.tdh-murgtal.de/kontakt/	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/kontakt/index.html	(from http://archiv.tdh-murgtal.de/schnellueberblick/)
23:36:15	363/363	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Apr%202019%2021:36:14%20GMT	http://www.tdh-murgtal.de/aktivitaeten/2004/kinderfest/img/bild1.jpg	W:/HTTrack/tdh-murgtal.de/www.tdh-murgtal.de/aktivitaeten/2004/kinderfest/img/bild1.jpg	(from http://archiv.tdh-murgtal.de/aktivitaeten/)
23:36:15	19086/19086	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Apr%202019%2021:36:14%20GMT	http://archiv.tdh-murgtal.de/team/	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/team/index.html	(from http://archiv.tdh-murgtal.de/schnellueberblick/)
23:36:15	27200/27200	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Apr%202019%2021:36:14%20GMT	http://archiv.tdh-murgtal.de/team/mitarbeiter/	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/team/mitarbeiter/index.html	(from http://archiv.tdh-murgtal.de/schnellueberblick/)
23:36:15	369/369	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Apr%202019%2021:36:14%20GMT	http://www.tdh-murgtal.de/aktivitaeten/2004/kinderfest/img/bild1_klein.jpg	W:/HTTrack/tdh-murgtal.de/www.tdh-murgtal.de/aktivitaeten/2004/kinderfest/img/bild1_klein.jpg	(from http://archiv.tdh-murgtal.de/aktivitaeten/)
23:36:15	20216/20216	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Apr%202019%2021:36:14%20GMT	http://archiv.tdh-murgtal.de/unterstuetzung/	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/unterstuetzung/index.html	(from http://archiv.tdh-murgtal.de/schnellueberblick/)
23:36:15	344/344	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Apr%202019%2021:36:14%20GMT	http://www.tdh-murgtal.de/images/erloese92-12.gif	W:/HTTrack/tdh-murgtal.de/www.tdh-murgtal.de/images/erloese92-12.gif	(from http://archiv.tdh-murgtal.de/aktivitaeten/)
23:36:16	19796/19796	U-----	200	untouched ('')	image/gif	etag:%224d54-4ed946538b300%22	http://archiv.tdh-murgtal.de/images/erloese92-12.gif	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/images/erloese92-12.gif	(from http://archiv.tdh-murgtal.de/schnellueberblick/)
23:36:16	2040/2040	U-----	200	untouched ('')	image/gif	etag:%227f8-4ed9468151f00%22	http://archiv.tdh-murgtal.de/images/erloese92-12_klein.gif	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/images/erloese92-12_klein.gif	(from http://archiv.tdh-murgtal.de/schnellueberblick/)
23:36:16	350/350	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Apr%202019%2021:36:15%20GMT	http://www.tdh-murgtal.de/team/mitarbeiter/img/team.jpg	W:/HTTrack/tdh-murgtal.de/www.tdh-murgtal.de/team/mitarbeiter/img/team.jpg	(from http://archiv.tdh-murgtal.de/team/mitarbeiter/)
23:36:16	5062/5062	U-----	200	untouched ('')	image/jpeg	etag:%2213c6-39a255bdfe800%22	http://archiv.tdh-murgtal.de/images/kind.jpg	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/images/kind.jpg	(from http://archiv.tdh-murgtal.de/schnellueberblick/)
23:36:16	356/356	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Apr%202019%2021:36:15%20GMT	http://www.tdh-murgtal.de/team/mitarbeiter/img/team_klein.jpg	W:/HTTrack/tdh-murgtal.de/www.tdh-murgtal.de/team/mitarbeiter/img/team_klein.jpg	(from http://archiv.tdh-murgtal.de/team/mitarbeiter/)
23:36:17	344/344	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Apr%202019%2021:36:15%20GMT	http://www.tdh-murgtal.de/images/erloese92-12.gif	W:/HTTrack/tdh-murgtal.de/www.tdh-murgtal.de/images/erloese92-12.gif	(from http://archiv.tdh-murgtal.de/team/mitarbeiter/)
23:36:17	344/344	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Apr%202019%2021:36:16%20GMT	http://www.tdh-murgtal.de/images/erloese92-12.gif	W:/HTTrack/tdh-murgtal.de/www.tdh-murgtal.de/images/erloese92-12.gif	(from http://archiv.tdh-murgtal.de/team/)
23:36:17	21453/21453	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Apr%202019%2021:36:16%20GMT	http://archiv.tdh-murgtal.de/impressum/	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/impressum/index.html	(from http://archiv.tdh-murgtal.de/schnellueberblick/)
23:36:17	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2027%20Apr%202019%2021:36:16%20GMT	http://archiv.tdh-murgtal.de/aktuelles/	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/aktuelles/index-2.html	(from http://www.tdh-murgtal.de/aktuelles/)
23:36:17	43917/43917	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Apr%202019%2021:36:16%20GMT	http://archiv.tdh-murgtal.de/aktuelles/2018/10/	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/aktuelles/2018/10/index.html	(from http://www.tdh-murgtal.de/aktuelles/2018/10/)
23:36:18	3076/3076	U-----	200	untouched ('')	image/jpeg	etag:%22c04-39a2486ab37c0%22	http://archiv.tdh-murgtal.de/images/depping/motiv7.jpg	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/images/depping/motiv7.jpg	(from http://archiv.tdh-murgtal.de/unterstuetzung/hilfe/index.html)
23:36:18	344/344	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Apr%202019%2021:36:16%20GMT	http://www.tdh-murgtal.de/images/erloese92-12.gif	W:/HTTrack/tdh-murgtal.de/www.tdh-murgtal.de/images/erloese92-12.c.delayed	(from http://archiv.tdh-murgtal.de/unterstuetzung/)
23:36:18	0/-1	---M--	301	error ('')			http://www.tdh-murgtal.de/images/erloese92-12.gif	W:/HTTrack/tdh-murgtal.de/www.tdh-murgtal.de/images/erloese92-12.d.delayed	(from http://archiv.tdh-murgtal.de/impressum/)
23:36:18	3162/3162	U-----	200	untouched ('')	image/gif	etag:%22c5a-39a368b2c9c00%22	http://archiv.tdh-murgtal.de/images/hdl_unterstuetzung.gif	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/images/hdl_unterstuetzung.gif	(from http://archiv.tdh-murgtal.de/unterstuetzung/hilfe/index.html)
23:36:18	20237/20237	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Apr%202019%2021:36:17%20GMT	http://archiv.tdh-murgtal.de/unterstuetzung/index.html	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/unterstuetzung/index-2.html	(from http://archiv.tdh-murgtal.de/unterstuetzung/hilfe/index.html)
23:36:18	19940/19940	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Apr%202019%2021:36:17%20GMT	http://archiv.tdh-murgtal.de/unterstuetzung/mitwirkende/index.html	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/unterstuetzung/mitwirkende/index.html	(from http://archiv.tdh-murgtal.de/unterstuetzung/hilfe/index.html)
23:36:19	111296/111296	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Apr%202019%2021:36:17%20GMT	http://archiv.tdh-murgtal.de/unterstuetzung/sponsoren/index.html	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/unterstuetzung/sponsoren/index.html	(from http://archiv.tdh-murgtal.de/unterstuetzung/hilfe/index.html)
23:36:19	26346/26346	U-----	200	untouched ('')	image/jpeg	etag:%2266ea-39ff0bdc677c0%22	http://archiv.tdh-murgtal.de/aktivitaeten/2002/benefiz/img/benefiz02-5.jpg	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/aktivitaeten/2002/benefiz/img/benefiz02-5.jpg	(from http://archiv.tdh-murgtal.de/unterstuetzung/hilfe/index.html)
23:36:19	166/166	U-----	200	untouched ('')	image/gif	etag:%22a6-3a847ad9ca2c0%22	http://archiv.tdh-murgtal.de/images/lupe.gif	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/images/lupe.gif	(from http://archiv.tdh-murgtal.de/unterstuetzung/hilfe/index.html)
23:36:19	342/342	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Apr%202019%2021:36:17%20GMT	http://archiv.tdh-murgtal.de/schnellueberblick	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/schnellueberblick	(from http://archiv.tdh-murgtal.de/unterstuetzung/hilfe/index.html)
23:36:19	20188/-1	---M--	200	added ('OK')	text/html	date:Sat,%2027%20Apr%202019%2021:36:16%20GMT	http://archiv.tdh-murgtal.de/presse/	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/presse/index.html	(from http://www.tdh-murgtal.de/presse/)
23:36:19	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2027%20Apr%202019%2021:36:18%20GMT	http://archiv.tdh-murgtal.de/kontakt/index.html	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/kontakt/index-2.html	(from http://archiv.tdh-murgtal.de/unterstuetzung/hilfe/index.html)
23:36:20	372/372	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Apr%202019%2021:36:18%20GMT	http://www.tdh-murgtal.de/aktivitaeten/2002/benefiz/img/benefiz02-5_klein.jpg	W:/HTTrack/tdh-murgtal.de/www.tdh-murgtal.de/aktivitaeten/2002/benefiz/img/benefiz02-5_klein.jpg	(from http://archiv.tdh-murgtal.de/unterstuetzung/hilfe/index.html)
23:36:20	27219/27219	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Apr%202019%2021:36:19%20GMT	http://archiv.tdh-murgtal.de/team/mitarbeiter/index.html	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/team/mitarbeiter/index-2.html	(from http://archiv.tdh-murgtal.de/unterstuetzung/hilfe/index.html)
23:36:20	0/-1	---M--	301	error ('')			http://www.tdh-murgtal.de/images/erloese92-12.gif	W:/HTTrack/tdh-murgtal.de/www.tdh-murgtal.de/images/erloese92-12.e.delayed	(from http://archiv.tdh-murgtal.de/presse/)
23:36:20	2252/2252	U-----	200	untouched ('')	image/jpeg	etag:%228cc-39a246230d6c0%22	http://archiv.tdh-murgtal.de/images/depping/motiv3.jpg	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/images/depping/motiv3.jpg	(from http://archiv.tdh-murgtal.de/aktivitaeten/)
23:36:20	3129/3129	U-----	200	untouched ('')	image/gif	etag:%22c39-397314f9ccdc0%22	http://archiv.tdh-murgtal.de/images/hdl_aktivitaeten.gif	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/images/hdl_aktivitaeten.gif	(from http://archiv.tdh-murgtal.de/aktivitaeten/)
23:36:21	0/-1	---M--	301	error ('')			http://www.tdh-murgtal.de/images/erloese92-12.gif	W:/HTTrack/tdh-murgtal.de/www.tdh-murgtal.de/images/erloese92-12.f.delayed	(from http://archiv.tdh-murgtal.de/aktuelles/2018/10/)
23:36:21	60771/60771	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Apr%202019%2021:36:19%20GMT	http://archiv.tdh-murgtal.de/aktivitaeten/index.html	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/aktivitaeten/index-2.html	(from http://archiv.tdh-murgtal.de/aktivitaeten/)
23:36:21	58892/58892	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Apr%202019%2021:36:19%20GMT	http://archiv.tdh-murgtal.de/aktivitaeten/2013/adorno-quartett/index.html	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/aktivitaeten/2013/adorno-quartett/index.html	(from http://archiv.tdh-murgtal.de/aktivitaeten/)
23:36:21	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2027%20Apr%202019%2021:36:20%20GMT	http://archiv.tdh-murgtal.de/aktivitaeten/%22./images.%22/pixel.gif	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/aktivitaeten/_/images._/pixel.gif	(from http://archiv.tdh-murgtal.de/aktivitaeten/)
23:36:22	59860/59860	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Apr%202019%2021:36:20%20GMT	http://archiv.tdh-murgtal.de/aktivitaeten/2013/king-henry/index.html	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/aktivitaeten/2013/king-henry/index.html	(from http://archiv.tdh-murgtal.de/aktivitaeten/)
23:36:22	0/-1	---M--	301	error ('')			http://www.tdh-murgtal.de/images/erloese92-12.gif	W:/HTTrack/tdh-murgtal.de/www.tdh-murgtal.de/images/erloese92-12.10.delayed	(from http://archiv.tdh-murgtal.de/unterstuetzung/index.html)
23:36:22	63667/63667	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Apr%202019%2021:36:20%20GMT	http://archiv.tdh-murgtal.de/aktivitaeten/2012/basar/index.html	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/aktivitaeten/2012/basar/index.html	(from http://archiv.tdh-murgtal.de/aktivitaeten/)
23:36:22	65422/65422	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Apr%202019%2021:36:21%20GMT	http://archiv.tdh-murgtal.de/aktivitaeten/2012/bigband-karlsruhe/index.html	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/aktivitaeten/2012/bigband-karlsruhe/index.html	(from http://archiv.tdh-murgtal.de/aktivitaeten/)
23:36:22	0/-1	---M--	301	error ('')			http://www.tdh-murgtal.de/images/erloese92-12.gif	W:/HTTrack/tdh-murgtal.de/www.tdh-murgtal.de/images/erloese92-12.11.delayed	(from http://archiv.tdh-murgtal.de/unterstuetzung/mitwirkende/index.html)
23:36:22	57501/57501	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Apr%202019%2021:36:21%20GMT	http://archiv.tdh-murgtal.de/aktivitaeten/2011/basar/index.html	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/aktivitaeten/2011/basar/index.html	(from http://archiv.tdh-murgtal.de/aktivitaeten/)
23:36:23	58525/58525	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Apr%202019%2021:36:21%20GMT	http://archiv.tdh-murgtal.de/aktivitaeten/2011/jazzhoprhythm/index.html	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/aktivitaeten/2011/jazzhoprhythm/index.html	(from http://archiv.tdh-murgtal.de/aktivitaeten/)
23:36:23	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2027%20Apr%202019%2021:36:21%20GMT	http://archiv.tdh-murgtal.de/unterstuetzung/sponsoren/img/logos/s%c3%bcdfisch_muggensturm.gif	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/unterstuetzung/sponsoren/img/logos/s%c3%bcdfisch_muggensturm.12.delayed	(from http://archiv.tdh-murgtal.de/unterstuetzung/sponsoren/index.html)
23:36:23	56702/56702	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Apr%202019%2021:36:21%20GMT	http://archiv.tdh-murgtal.de/aktivitaeten/2010/basar/index.html	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/aktivitaeten/2010/basar/index.html	(from http://archiv.tdh-murgtal.de/aktivitaeten/)
23:36:23	0/-1	---M--	301	error ('')			http://www.tdh-murgtal.de/images/erloese92-12.gif	W:/HTTrack/tdh-murgtal.de/www.tdh-murgtal.de/images/erloese92-12.13.delayed	(from http://archiv.tdh-murgtal.de/unterstuetzung/sponsoren/index.html)
23:36:23	57909/57909	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Apr%202019%2021:36:21%20GMT	http://archiv.tdh-murgtal.de/aktivitaeten/2010/klezmer-konzert/index.html	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/aktivitaeten/2010/klezmer-konzert/index.html	(from http://archiv.tdh-murgtal.de/aktivitaeten/)
23:36:24	59533/59533	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Apr%202019%2021:36:22%20GMT	http://archiv.tdh-murgtal.de/aktivitaeten/2009/kinderfest/index.html	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/aktivitaeten/2009/kinderfest/index.html	(from http://archiv.tdh-murgtal.de/aktivitaeten/)
23:36:24	55648/55648	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Apr%202019%2021:36:22%20GMT	http://archiv.tdh-murgtal.de/aktivitaeten/2009/radboerse/index.html	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/aktivitaeten/2009/radboerse/index.html	(from http://archiv.tdh-murgtal.de/aktivitaeten/)
23:36:24	58631/58631	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Apr%202019%2021:36:22%20GMT	http://archiv.tdh-murgtal.de/aktivitaeten/2009/ael-jawala-konzert/index.html	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/aktivitaeten/2009/ael-jawala-konzert/index.html	(from http://archiv.tdh-murgtal.de/aktivitaeten/)
23:36:25	57720/57720	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Apr%202019%2021:36:22%20GMT	http://archiv.tdh-murgtal.de/aktivitaeten/2008/jubilaeumskonzert/index.html	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/aktivitaeten/2008/jubilaeumskonzert/index.html	(from http://archiv.tdh-murgtal.de/aktivitaeten/)
23:36:25	57238/57238	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Apr%202019%2021:36:22%20GMT	http://archiv.tdh-murgtal.de/aktivitaeten/2008/basar/index.html	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/aktivitaeten/2008/basar/index.html	(from http://archiv.tdh-murgtal.de/aktivitaeten/)
23:36:25	59764/59764	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Apr%202019%2021:36:22%20GMT	http://archiv.tdh-murgtal.de/aktivitaeten/2008/radboerse/index.html	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/aktivitaeten/2008/radboerse/index.html	(from http://archiv.tdh-murgtal.de/aktivitaeten/)
